timestamp,segnum,nblocks,nliveblocks,util
2025-11-26T23:02:02.903274,39,2048,2048,1.000000
2025-11-26T23:02:02.903274,40,2048,2048,1.000000
2025-11-26T23:02:02.903274,41,2048,2048,1.000000
2025-11-26T23:02:02.903274,42,2048,2048,1.000000
2025-11-26T23:02:02.903274,43,2048,2048,1.000000
2025-11-26T23:02:02.903274,44,2048,2048,1.000000
2025-11-26T23:02:02.903274,45,2048,2048,1.000000
2025-11-26T23:02:02.903274,46,2048,2048,1.000000
2025-11-26T23:02:02.903274,47,2048,2048,1.000000
2025-11-26T23:02:02.903274,48,2048,2048,1.000000
2025-11-26T23:02:02.903274,49,2048,2048,1.000000
2025-11-26T23:02:02.903274,50,2048,2048,1.000000
2025-11-26T23:02:02.903274,51,2048,2048,1.000000
2025-11-26T23:02:02.903274,52,2048,2048,1.000000
2025-11-26T23:02:02.903274,53,2048,2048,1.000000
2025-11-26T23:02:02.903274,54,2048,2048,1.000000
2025-11-26T23:02:02.903274,55,2048,2048,1.000000
2025-11-26T23:02:02.903274,56,2048,2048,1.000000
2025-11-26T23:02:02.903274,57,2048,2048,1.000000
2025-11-26T23:02:02.903274,58,2048,2048,1.000000
2025-11-26T23:02:02.903274,59,2048,2048,1.000000
2025-11-26T23:02:02.903274,60,2048,2048,1.000000
2025-11-26T23:02:02.903274,61,2048,2048,1.000000
2025-11-26T23:02:02.903274,62,2048,2048,1.000000
2025-11-26T23:02:02.903274,63,2048,2048,1.000000
2025-11-26T23:02:02.903274,64,2048,2048,1.000000
2025-11-26T23:02:02.903274,65,2048,2048,1.000000
2025-11-26T23:02:02.903274,66,2048,2048,1.000000
2025-11-26T23:02:02.903274,67,2048,2048,1.000000
2025-11-26T23:02:02.903274,68,2048,2048,1.000000
2025-11-26T23:02:02.903274,69,2048,2048,1.000000
2025-11-26T23:02:02.903274,70,2048,2048,1.000000
2025-11-26T23:02:02.903274,71,2048,2048,1.000000
2025-11-26T23:02:02.903274,72,2048,2048,1.000000
2025-11-26T23:02:02.903274,73,2048,2048,1.000000
2025-11-26T23:02:02.903274,74,2048,2048,1.000000
2025-11-26T23:02:02.903274,75,2048,2048,1.000000
2025-11-26T23:02:02.903274,76,2048,2048,1.000000
2025-11-26T23:02:02.903274,77,2048,2048,1.000000
2025-11-26T23:02:02.903274,78,2048,2048,1.000000
2025-11-26T23:02:02.903274,79,2048,2048,1.000000
2025-11-26T23:02:02.903274,80,2048,2048,1.000000
2025-11-26T23:02:02.903274,81,2048,2048,1.000000
2025-11-26T23:02:02.903274,82,2048,2048,1.000000
2025-11-26T23:02:02.903274,83,2048,2048,1.000000
2025-11-26T23:02:02.903274,84,2048,2048,1.000000
2025-11-26T23:02:02.903274,85,2048,2048,1.000000
2025-11-26T23:02:02.903274,86,2048,2048,1.000000
2025-11-26T23:02:02.903274,87,2048,2048,1.000000
2025-11-26T23:02:02.903274,88,2048,2048,1.000000
2025-11-26T23:02:02.903274,89,2048,2048,1.000000
2025-11-26T23:02:02.903274,90,2048,2048,1.000000
2025-11-26T23:02:02.903274,91,2048,2048,1.000000
2025-11-26T23:02:02.903274,92,2048,2048,1.000000
2025-11-26T23:02:02.903274,93,2048,2048,1.000000
2025-11-26T23:02:02.903274,94,2048,2048,1.000000
2025-11-26T23:02:02.903274,95,2048,2048,1.000000
2025-11-26T23:02:02.903274,96,2048,2048,1.000000
2025-11-26T23:02:02.903274,97,2048,2048,1.000000
2025-11-26T23:02:02.903274,98,2048,2048,1.000000
2025-11-26T23:02:02.903274,99,2048,2048,1.000000
2025-11-26T23:02:02.903274,100,2048,2048,1.000000
2025-11-26T23:02:02.903274,101,2048,2048,1.000000
2025-11-26T23:02:02.903274,102,2048,2048,1.000000
2025-11-26T23:02:02.903274,103,2048,2048,1.000000
2025-11-26T23:02:02.903274,104,2048,2048,1.000000
2025-11-26T23:02:02.903274,105,2048,2048,1.000000
2025-11-26T23:02:02.903274,106,2048,2048,1.000000
2025-11-26T23:02:02.903274,107,2048,2048,1.000000
2025-11-26T23:02:02.903274,108,2048,2048,1.000000
2025-11-26T23:02:02.903274,109,2048,2048,1.000000
2025-11-26T23:02:02.903274,110,2048,2048,1.000000
2025-11-26T23:02:02.903274,111,2048,2048,1.000000
2025-11-26T23:02:02.903274,112,2048,2048,1.000000
2025-11-26T23:02:02.903274,113,2048,2048,1.000000
2025-11-26T23:02:02.903274,114,2048,2048,1.000000
2025-11-26T23:02:02.903274,115,2048,2048,1.000000
2025-11-26T23:02:02.903274,116,2048,2048,1.000000
2025-11-26T23:02:02.903274,117,2048,2048,1.000000
2025-11-26T23:02:02.903274,118,2048,2048,1.000000
2025-11-26T23:02:02.903274,119,2048,2048,1.000000
2025-11-26T23:02:02.903274,120,2048,2048,1.000000
2025-11-26T23:02:02.903274,121,2048,2048,1.000000
2025-11-26T23:02:02.903274,122,2048,2048,1.000000
2025-11-26T23:02:02.903274,123,2048,2048,1.000000
2025-11-26T23:02:02.903274,124,2048,2048,1.000000
2025-11-26T23:02:02.903274,125,2048,2048,1.000000
2025-11-26T23:02:02.903274,126,2048,2048,1.000000
2025-11-26T23:02:02.903274,127,2048,2048,1.000000
2025-11-26T23:02:02.903274,128,2048,2048,1.000000
2025-11-26T23:02:02.903274,129,2048,2048,1.000000
2025-11-26T23:02:02.903274,130,2048,2048,1.000000
2025-11-26T23:02:02.903274,131,2048,2048,1.000000
2025-11-26T23:02:02.903274,132,2048,2048,1.000000
2025-11-26T23:02:02.903274,133,2048,2048,1.000000
2025-11-26T23:02:02.903274,134,2048,2048,1.000000
2025-11-26T23:02:02.903274,135,2048,2048,1.000000
2025-11-26T23:02:02.903274,136,2048,2048,1.000000
2025-11-26T23:02:02.903274,137,2048,2048,1.000000
2025-11-26T23:02:02.903274,138,2048,2048,1.000000
2025-11-26T23:02:02.903274,139,2048,2048,1.000000
2025-11-26T23:02:02.903274,140,2048,2048,1.000000
2025-11-26T23:02:02.903274,141,2048,2048,1.000000
2025-11-26T23:02:02.903274,142,2048,2048,1.000000
2025-11-26T23:02:02.903274,143,2048,2048,1.000000
2025-11-26T23:02:02.903274,144,2048,2048,1.000000
2025-11-26T23:02:02.903274,145,2048,2048,1.000000
2025-11-26T23:02:02.903274,146,2048,2048,1.000000
2025-11-26T23:02:02.903274,147,2048,2048,1.000000
2025-11-26T23:02:02.903274,148,2048,2048,1.000000
2025-11-26T23:02:02.903274,149,2048,2048,1.000000
2025-11-26T23:02:02.903274,150,2048,2048,1.000000
2025-11-26T23:02:02.903274,151,2048,2048,1.000000
2025-11-26T23:02:02.903274,152,2048,2048,1.000000
2025-11-26T23:02:02.903274,153,2048,2048,1.000000
2025-11-26T23:02:02.903274,154,2048,2048,1.000000
2025-11-26T23:02:02.903274,155,2048,2048,1.000000
2025-11-26T23:02:02.903274,156,2048,2048,1.000000
2025-11-26T23:02:02.903274,157,2048,2048,1.000000
2025-11-26T23:02:02.903274,158,2048,2048,1.000000
2025-11-26T23:02:02.903274,159,2048,2048,1.000000
2025-11-26T23:02:02.903274,160,2048,2048,1.000000
2025-11-26T23:02:02.903274,161,2048,2048,1.000000
2025-11-26T23:02:02.903274,162,2048,2048,1.000000
2025-11-26T23:02:02.903274,163,2048,2048,1.000000
2025-11-26T23:02:02.903274,164,2048,2048,1.000000
2025-11-26T23:02:02.903274,165,2048,2048,1.000000
2025-11-26T23:02:02.903274,166,2048,2048,1.000000
2025-11-26T23:02:02.903274,167,2048,2048,1.000000
2025-11-26T23:02:02.903274,168,2048,2048,1.000000
2025-11-26T23:02:02.903274,169,2048,2048,1.000000
2025-11-26T23:02:02.903274,170,2048,2048,1.000000
2025-11-26T23:02:02.903274,171,2048,2048,1.000000
2025-11-26T23:02:02.903274,172,2048,2048,1.000000
2025-11-26T23:02:02.903274,173,2048,2048,1.000000
2025-11-26T23:02:02.903274,174,2048,2048,1.000000
2025-11-26T23:02:02.903274,175,2048,2048,1.000000
2025-11-26T23:02:02.903274,176,2048,2048,1.000000
2025-11-26T23:02:02.903274,177,2048,2048,1.000000
2025-11-26T23:02:02.903274,178,2048,2048,1.000000
2025-11-26T23:02:02.903274,179,2048,2048,1.000000
2025-11-26T23:02:02.903274,180,2048,2048,1.000000
2025-11-26T23:02:02.903274,181,2048,2048,1.000000
2025-11-26T23:02:02.903274,182,2048,2048,1.000000
2025-11-26T23:02:02.903274,183,2048,2048,1.000000
2025-11-26T23:02:02.903274,184,2048,2048,1.000000
2025-11-26T23:02:02.903274,185,2048,2048,1.000000
2025-11-26T23:02:02.903274,186,2048,2048,1.000000
2025-11-26T23:02:02.903274,187,2048,2048,1.000000
2025-11-26T23:02:02.903274,188,2048,2048,1.000000
2025-11-26T23:02:02.903274,189,2048,2048,1.000000
2025-11-26T23:02:02.903274,190,2048,2048,1.000000
2025-11-26T23:02:02.903274,191,2048,2048,1.000000
2025-11-26T23:02:02.903274,192,2048,2048,1.000000
2025-11-26T23:02:02.903274,193,2048,2048,1.000000
2025-11-26T23:02:02.903274,194,2048,2048,1.000000
2025-11-26T23:02:02.903274,195,2048,2048,1.000000
2025-11-26T23:02:02.903274,196,2048,2048,1.000000
2025-11-26T23:02:02.903274,197,2048,2048,1.000000
2025-11-26T23:02:02.903274,198,2048,2048,1.000000
2025-11-26T23:02:02.903274,199,2048,2048,1.000000
2025-11-26T23:02:02.903274,200,2048,2048,1.000000
2025-11-26T23:02:02.903274,201,2048,2048,1.000000
2025-11-26T23:02:02.903274,202,2048,2048,1.000000
2025-11-26T23:02:02.903274,203,2048,2048,1.000000
2025-11-26T23:02:02.903274,204,2048,2048,1.000000
2025-11-26T23:02:02.903274,205,2048,2048,1.000000
2025-11-26T23:02:02.903274,206,2048,2048,1.000000
2025-11-26T23:02:02.903274,207,2048,2048,1.000000
2025-11-26T23:02:02.903274,208,2048,2048,1.000000
2025-11-26T23:02:02.903274,209,2048,2048,1.000000
2025-11-26T23:02:02.903274,210,2048,2048,1.000000
2025-11-26T23:02:02.903274,211,2048,2048,1.000000
2025-11-26T23:02:02.903274,212,2048,2048,1.000000
2025-11-26T23:02:02.903274,213,2048,2048,1.000000
2025-11-26T23:02:02.903274,214,2048,2048,1.000000
2025-11-26T23:02:02.903274,215,2048,2048,1.000000
2025-11-26T23:02:02.903274,216,2048,2048,1.000000
2025-11-26T23:02:02.903274,217,2048,2048,1.000000
2025-11-26T23:02:02.903274,218,2048,2048,1.000000
2025-11-26T23:02:02.903274,219,2048,2048,1.000000
2025-11-26T23:02:02.903274,220,2048,2048,1.000000
2025-11-26T23:02:02.903274,221,2048,2048,1.000000
2025-11-26T23:02:02.903274,222,2048,2048,1.000000
2025-11-26T23:02:02.903274,223,2048,2048,1.000000
2025-11-26T23:02:02.903274,224,2048,2048,1.000000
2025-11-26T23:02:02.903274,225,2048,2048,1.000000
2025-11-26T23:02:02.903274,226,2048,2048,1.000000
2025-11-26T23:02:02.903274,227,2048,2048,1.000000
2025-11-26T23:02:02.903274,228,2048,2048,1.000000
2025-11-26T23:02:02.903274,229,2048,2048,1.000000
2025-11-26T23:02:02.903274,230,2048,2048,1.000000
2025-11-26T23:02:02.903274,231,2048,2048,1.000000
2025-11-26T23:02:02.903274,232,2048,2048,1.000000
2025-11-26T23:02:02.903274,233,2048,2048,1.000000
2025-11-26T23:02:02.903274,234,2048,2048,1.000000
2025-11-26T23:02:02.903274,235,2048,2048,1.000000
2025-11-26T23:02:02.903274,236,2048,2048,1.000000
2025-11-26T23:02:02.903274,237,2048,2048,1.000000
2025-11-26T23:02:02.903274,238,2048,2048,1.000000
2025-11-26T23:02:02.903274,239,2048,2048,1.000000
2025-11-26T23:02:02.903274,240,2048,2048,1.000000
2025-11-26T23:02:02.903274,241,2048,2048,1.000000
2025-11-26T23:02:02.903274,242,2048,2048,1.000000
2025-11-26T23:02:02.903274,243,2048,2048,1.000000
2025-11-26T23:02:02.903274,244,2048,2048,1.000000
2025-11-26T23:02:02.903274,245,2048,2048,1.000000
2025-11-26T23:02:02.903274,246,2048,2048,1.000000
2025-11-26T23:02:02.903274,247,2048,2048,1.000000
2025-11-26T23:02:02.903274,248,2048,2048,1.000000
2025-11-26T23:02:02.903274,249,2048,2048,1.000000
2025-11-26T23:02:02.903274,250,2048,2048,1.000000
2025-11-26T23:02:02.903274,251,2048,2048,1.000000
2025-11-26T23:02:02.903274,253,2048,2048,1.000000
2025-11-26T23:02:02.903274,254,2048,2048,1.000000
2025-11-26T23:02:02.903274,255,2048,2048,1.000000
2025-11-26T23:02:02.903274,256,2048,2048,1.000000
2025-11-26T23:02:02.903274,257,2048,2048,1.000000
2025-11-26T23:02:02.903274,258,2048,2048,1.000000
2025-11-26T23:02:02.903274,259,2048,2048,1.000000
2025-11-26T23:02:02.903274,260,2048,2048,1.000000
2025-11-26T23:02:02.903274,261,2048,2048,1.000000
2025-11-26T23:02:02.903274,262,2048,2048,1.000000
2025-11-26T23:02:02.903274,263,2048,2048,1.000000
2025-11-26T23:02:02.903274,264,2048,2048,1.000000
2025-11-26T23:02:02.903274,265,2048,2048,1.000000
2025-11-26T23:02:02.903274,266,2048,2048,1.000000
2025-11-26T23:02:02.903274,267,2048,2048,1.000000
2025-11-26T23:02:02.903274,268,2048,2048,1.000000
2025-11-26T23:02:02.903274,269,2048,2048,1.000000
2025-11-26T23:02:02.903274,270,2048,2048,1.000000
2025-11-26T23:02:02.903274,271,2048,2048,1.000000
2025-11-26T23:02:02.903274,272,2048,2048,1.000000
2025-11-26T23:02:02.903274,273,2048,2048,1.000000
2025-11-26T23:02:02.903274,274,2048,2048,1.000000
2025-11-26T23:02:02.903274,275,2048,2048,1.000000
2025-11-26T23:02:02.903274,276,2048,2048,1.000000
2025-11-26T23:02:02.903274,277,2048,2048,1.000000
2025-11-26T23:02:02.903274,278,2048,2048,1.000000
2025-11-26T23:02:02.903274,279,2048,2048,1.000000
2025-11-26T23:02:02.903274,280,2048,2048,1.000000
2025-11-26T23:02:02.903274,281,2048,2048,1.000000
2025-11-26T23:02:02.903274,282,2048,2048,1.000000
2025-11-26T23:02:02.903274,283,2048,2048,1.000000
2025-11-26T23:02:02.903274,284,2048,2048,1.000000
2025-11-26T23:02:02.903274,285,2048,2048,1.000000
2025-11-26T23:02:02.903274,286,2048,2048,1.000000
2025-11-26T23:02:02.903274,287,2048,2048,1.000000
2025-11-26T23:02:02.903274,288,2048,2048,1.000000
2025-11-26T23:02:02.903274,289,2048,2048,1.000000
2025-11-26T23:02:02.903274,290,2048,2048,1.000000
2025-11-26T23:02:02.903274,291,2048,2048,1.000000
2025-11-26T23:02:02.903274,292,2048,2048,1.000000
2025-11-26T23:02:02.903274,293,2048,2048,1.000000
2025-11-26T23:02:02.903274,294,2048,2048,1.000000
2025-11-26T23:02:02.903274,295,2048,2048,1.000000
2025-11-26T23:02:02.903274,296,2048,2048,1.000000
2025-11-26T23:02:02.903274,297,2048,2048,1.000000
2025-11-26T23:02:02.903274,298,2048,2048,1.000000
2025-11-26T23:02:02.903274,299,2048,2048,1.000000
2025-11-26T23:02:02.903274,300,2048,2048,1.000000
2025-11-26T23:02:02.903274,301,2048,2048,1.000000
2025-11-26T23:02:02.903274,302,2048,2048,1.000000
2025-11-26T23:02:02.903274,303,2048,2048,1.000000
2025-11-26T23:02:02.903274,304,2048,2048,1.000000
2025-11-26T23:02:02.903274,305,2048,2048,1.000000
2025-11-26T23:02:02.903274,306,2048,2048,1.000000
2025-11-26T23:02:02.903274,307,2048,2048,1.000000
2025-11-26T23:02:02.903274,308,2048,2048,1.000000
2025-11-26T23:02:02.903274,309,2048,2048,1.000000
2025-11-26T23:02:02.903274,310,2048,2048,1.000000
2025-11-26T23:02:02.903274,311,2048,2048,1.000000
2025-11-26T23:02:02.903274,312,2048,2048,1.000000
2025-11-26T23:02:02.903274,313,2048,2048,1.000000
2025-11-26T23:02:02.903274,314,2048,2048,1.000000
2025-11-26T23:02:02.903274,315,2048,2048,1.000000
2025-11-26T23:02:02.903274,316,2048,2048,1.000000
2025-11-26T23:02:02.903274,317,2048,2048,1.000000
2025-11-26T23:02:02.903274,318,2048,2048,1.000000
2025-11-26T23:02:02.903274,319,2048,2048,1.000000
2025-11-26T23:02:02.903274,320,2048,2048,1.000000
2025-11-26T23:02:02.903274,321,2048,2048,1.000000
2025-11-26T23:02:02.903274,322,2048,2048,1.000000
2025-11-26T23:02:02.903274,323,2048,2048,1.000000
2025-11-26T23:02:02.903274,324,2048,2048,1.000000
2025-11-26T23:02:02.903274,325,2048,2048,1.000000
2025-11-26T23:02:02.903274,326,2048,2048,1.000000
2025-11-26T23:02:02.903274,327,2048,2048,1.000000
2025-11-26T23:02:02.903274,328,2048,2048,1.000000
2025-11-26T23:02:02.903274,329,2048,2048,1.000000
2025-11-26T23:02:02.903274,330,2048,2048,1.000000
2025-11-26T23:02:02.903274,331,2048,2048,1.000000
2025-11-26T23:02:02.903274,332,2048,2048,1.000000
2025-11-26T23:02:02.903274,333,2048,2048,1.000000
2025-11-26T23:02:02.903274,335,2048,2048,1.000000
2025-11-26T23:02:02.903274,336,2048,2048,1.000000
2025-11-26T23:02:02.903274,337,2048,2048,1.000000
2025-11-26T23:02:02.903274,338,2048,2048,1.000000
2025-11-26T23:02:02.903274,339,2048,2048,1.000000
2025-11-26T23:02:02.903274,340,2048,2048,1.000000
2025-11-26T23:02:02.903274,341,2048,2048,1.000000
2025-11-26T23:02:02.903274,342,2048,2048,1.000000
2025-11-26T23:02:02.903274,343,2048,2048,1.000000
2025-11-26T23:02:02.903274,344,2048,2048,1.000000
2025-11-26T23:02:02.903274,345,2048,2048,1.000000
2025-11-26T23:02:02.903274,346,2048,2048,1.000000
2025-11-26T23:02:02.903274,347,2048,2048,1.000000
2025-11-26T23:02:02.903274,348,2048,2048,1.000000
2025-11-26T23:02:02.903274,349,2048,2048,1.000000
2025-11-26T23:02:02.903274,350,2048,2048,1.000000
2025-11-26T23:02:02.903274,351,2048,2048,1.000000
2025-11-26T23:02:02.903274,352,2048,2048,1.000000
2025-11-26T23:02:02.903274,353,2048,2048,1.000000
2025-11-26T23:02:02.903274,354,2048,2048,1.000000
2025-11-26T23:02:02.903274,355,2048,2048,1.000000
2025-11-26T23:02:02.903274,356,2048,2048,1.000000
2025-11-26T23:02:02.903274,357,2048,2048,1.000000
2025-11-26T23:02:02.903274,358,2048,2048,1.000000
2025-11-26T23:02:02.903274,359,2048,2048,1.000000
2025-11-26T23:02:02.903274,360,2048,2048,1.000000
2025-11-26T23:02:02.903274,361,2048,2048,1.000000
2025-11-26T23:02:02.903274,362,2048,2048,1.000000
2025-11-26T23:02:02.903274,363,2048,2048,1.000000
2025-11-26T23:02:02.903274,364,2048,2048,1.000000
2025-11-26T23:02:02.903274,365,2048,2048,1.000000
2025-11-26T23:02:02.903274,366,2048,2048,1.000000
2025-11-26T23:02:02.903274,367,2048,2048,1.000000
2025-11-26T23:02:02.903274,368,2048,2048,1.000000
2025-11-26T23:02:02.903274,369,2048,2048,1.000000
2025-11-26T23:02:02.903274,370,2048,2048,1.000000
2025-11-26T23:02:02.903274,371,2048,2048,1.000000
2025-11-26T23:02:02.903274,372,2048,2048,1.000000
2025-11-26T23:02:02.903274,373,2048,2048,1.000000
2025-11-26T23:02:02.903274,374,2048,2048,1.000000
2025-11-26T23:02:02.903274,375,2048,2048,1.000000
2025-11-26T23:02:02.903274,376,2048,2048,1.000000
2025-11-26T23:02:02.903274,377,2048,2048,1.000000
2025-11-26T23:02:02.903274,378,2048,2048,1.000000
2025-11-26T23:02:02.903274,379,199,199,1.000000
2025-11-26T23:02:02.903274,781,2048,2048,1.000000
2025-11-26T23:02:02.903274,782,2048,2048,1.000000
2025-11-26T23:02:02.903274,783,2048,2048,1.000000
2025-11-26T23:02:02.903274,784,2048,2048,1.000000
2025-11-26T23:02:02.903274,785,2048,2048,1.000000
2025-11-26T23:02:02.903274,786,2048,2048,1.000000
2025-11-26T23:02:02.903274,787,2048,2048,1.000000
2025-11-26T23:02:02.903274,789,2048,2048,1.000000
2025-11-26T23:02:02.903274,790,2048,2048,1.000000
2025-11-26T23:02:02.903274,791,2048,2048,1.000000
2025-11-26T23:02:02.903274,792,2048,2048,1.000000
2025-11-26T23:02:02.903274,793,2048,2048,1.000000
2025-11-26T23:02:02.903274,794,2048,2048,1.000000
2025-11-26T23:02:02.903274,795,2048,2048,1.000000
2025-11-26T23:02:02.903274,796,2048,2048,1.000000
2025-11-26T23:02:02.903274,797,2048,2048,1.000000
2025-11-26T23:02:02.903274,798,2048,2048,1.000000
2025-11-26T23:02:02.903274,799,2048,2048,1.000000
2025-11-26T23:02:02.903274,800,2048,2048,1.000000
2025-11-26T23:02:02.903274,801,2048,2048,1.000000
2025-11-26T23:02:02.903274,802,2048,2048,1.000000
2025-11-26T23:02:02.903274,803,2048,2048,1.000000
2025-11-26T23:02:02.903274,804,2048,2048,1.000000
2025-11-26T23:02:02.903274,805,2048,2048,1.000000
2025-11-26T23:02:02.903274,806,2048,2048,1.000000
2025-11-26T23:02:02.903274,807,2048,2048,1.000000
2025-11-26T23:02:02.903274,808,2048,2048,1.000000
2025-11-26T23:02:02.903274,809,2048,2048,1.000000
2025-11-26T23:02:02.903274,810,2048,2048,1.000000
2025-11-26T23:02:02.903274,811,2048,2048,1.000000
2025-11-26T23:02:02.903274,812,2048,2048,1.000000
2025-11-26T23:02:02.903274,813,2048,2048,1.000000
2025-11-26T23:02:02.903274,814,2048,2048,1.000000
2025-11-26T23:02:02.903274,815,2048,2048,1.000000
2025-11-26T23:02:02.903274,816,2048,2048,1.000000
2025-11-26T23:02:02.903274,817,2048,2048,1.000000
2025-11-26T23:02:02.903274,818,2048,2048,1.000000
2025-11-26T23:02:02.903274,819,2048,2048,1.000000
2025-11-26T23:02:02.903274,820,2048,2048,1.000000
2025-11-26T23:02:02.903274,821,2048,2048,1.000000
2025-11-26T23:02:02.903274,822,2048,2048,1.000000
2025-11-26T23:02:02.903274,823,2048,2048,1.000000
2025-11-26T23:02:02.903274,824,2048,2048,1.000000
2025-11-26T23:02:02.903274,825,2048,2048,1.000000
2025-11-26T23:02:02.903274,826,2048,2048,1.000000
2025-11-26T23:02:02.903274,827,2048,2048,1.000000
2025-11-26T23:02:02.903274,828,2048,2048,1.000000
2025-11-26T23:02:02.903274,829,2048,2048,1.000000
2025-11-26T23:02:02.903274,830,2048,2048,1.000000
2025-11-26T23:02:02.903274,831,2048,2048,1.000000
2025-11-26T23:02:02.903274,832,2048,2048,1.000000
2025-11-26T23:02:02.903274,833,2048,2048,1.000000
2025-11-26T23:02:02.903274,834,2048,2048,1.000000
2025-11-26T23:02:02.903274,835,2048,2048,1.000000
2025-11-26T23:02:02.903274,836,2048,2048,1.000000
2025-11-26T23:02:02.903274,837,2048,2048,1.000000
2025-11-26T23:02:02.903274,838,2048,2048,1.000000
2025-11-26T23:02:02.903274,839,2048,2048,1.000000
2025-11-26T23:02:02.903274,840,2048,2048,1.000000
2025-11-26T23:02:02.903274,841,2048,2048,1.000000
2025-11-26T23:02:02.903274,842,2048,2048,1.000000
2025-11-26T23:02:02.903274,843,2048,2048,1.000000
2025-11-26T23:02:02.903274,844,2048,2048,1.000000
2025-11-26T23:02:02.903274,845,2048,2048,1.000000
2025-11-26T23:02:02.903274,846,2048,2048,1.000000
2025-11-26T23:02:02.903274,847,2048,2048,1.000000
2025-11-26T23:02:02.903274,848,2048,2048,1.000000
2025-11-26T23:02:02.903274,849,2048,2048,1.000000
2025-11-26T23:02:02.903274,850,2048,2048,1.000000
2025-11-26T23:02:02.903274,851,2048,2048,1.000000
2025-11-26T23:02:02.903274,852,2048,2048,1.000000
2025-11-26T23:02:02.903274,853,2048,2048,1.000000
2025-11-26T23:02:02.903274,854,2048,2048,1.000000
2025-11-26T23:02:02.903274,855,2048,2048,1.000000
2025-11-26T23:02:02.903274,856,2048,2048,1.000000
2025-11-26T23:02:02.903274,857,2048,2048,1.000000
2025-11-26T23:02:02.903274,858,2048,2048,1.000000
2025-11-26T23:02:02.903274,859,2048,2048,1.000000
2025-11-26T23:02:02.903274,860,2048,2048,1.000000
2025-11-26T23:02:02.903274,861,2048,2048,1.000000
2025-11-26T23:02:02.903274,862,2048,2048,1.000000
2025-11-26T23:02:02.903274,863,2048,2048,1.000000
2025-11-26T23:02:02.903274,864,2048,2048,1.000000
2025-11-26T23:02:02.903274,865,2048,2048,1.000000
2025-11-26T23:02:02.903274,866,2048,2048,1.000000
2025-11-26T23:02:02.903274,867,2048,2048,1.000000
2025-11-26T23:02:02.903274,868,2048,2048,1.000000
2025-11-26T23:02:02.903274,869,2048,2048,1.000000
2025-11-26T23:02:02.903274,870,2048,2048,1.000000
2025-11-26T23:02:02.903274,871,2048,2048,1.000000
2025-11-26T23:02:02.903274,872,2048,2048,1.000000
2025-11-26T23:02:02.903274,873,2048,2048,1.000000
2025-11-26T23:02:02.903274,874,2048,2048,1.000000
2025-11-26T23:02:02.903274,875,2048,2048,1.000000
2025-11-26T23:02:02.903274,876,2048,2048,1.000000
2025-11-26T23:02:02.903274,877,2048,2048,1.000000
2025-11-26T23:02:02.903274,878,2048,2048,1.000000
2025-11-26T23:02:02.903274,879,2048,2048,1.000000
2025-11-26T23:02:02.903274,880,2048,2048,1.000000
2025-11-26T23:02:02.903274,881,2048,2048,1.000000
2025-11-26T23:02:02.903274,882,2048,2048,1.000000
2025-11-26T23:02:02.903274,883,2048,2048,1.000000
2025-11-26T23:02:02.903274,884,2048,2048,1.000000
2025-11-26T23:02:02.903274,885,2048,2048,1.000000
2025-11-26T23:02:02.903274,886,2038,2038,1.000000
